StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD,AISHE_Code
LPU.1375,Divya Reddy,Male,MBA,PG,1,divya.reddy1375@lpu.edu.in,9861336526,69.95,QSOPR0375K,U-0379
LPU.1376,Kiran Patel,Male,MBA,PG,1,kiran.patel1376@lpu.edu.in,9841984675,72.92,ZYHPP0376W,U-0379
LPU.1377,Ritika Rao,Male,MBA,PG,1,ritika.rao1377@lpu.edu.in,9873220153,60.64,ATGPR0377S,U-0379
LPU.1378,Meghana Patel,Male,MBA,PG,1,meghana.patel1378@lpu.edu.in,9842279098,87.7,APCPP0378S,U-0379
LPU.1379,Kavya Naidu,Male,MBA,PG,1,kavya.naidu1379@lpu.edu.in,9843853001,60.94,IKXPN0379R,U-0379
LPU.1380,Aman Gupta,Female,MBA,PG,1,aman.gupta1380@lpu.edu.in,9898425573,79.2,XOUPG0380N,U-0379
LPU.1381,Divya Verma,Female,MBA,PG,1,divya.verma1381@lpu.edu.in,9844134832,64.43,ZRGPV0381T,U-0379
LPU.1382,Harika Naidu,Female,MBA,PG,1,harika.naidu1382@lpu.edu.in,9838731557,61.86,JDRPN0382C,U-0379
LPU.1383,Ananya Bhat,Male,MBA,PG,1,ananya.bhat1383@lpu.edu.in,9834580279,68.01,GTSPB0383S,U-0379
LPU.1384,Rahul Patel,Male,MBA,PG,1,rahul.patel1384@lpu.edu.in,9859484446,61.54,DECPP0384N,U-0379
LPU.1385,Harika Bose,Female,MBA,PG,1,harika.bose1385@lpu.edu.in,9897975629,74.25,GORPB0385V,U-0379
LPU.1386,Nikhil Patel,Male,MBA,PG,1,nikhil.patel1386@lpu.edu.in,9838907931,86.18,RDWPP0386J,U-0379
LPU.1387,Harika Verma,Male,MBA,PG,1,harika.verma1387@lpu.edu.in,9832489561,84.07,XJZPV0387Q,U-0379
LPU.1388,Vinay Bhat,Female,MBA,PG,1,vinay.bhat1388@lpu.edu.in,9828972652,71.79,OKOPB0388E,U-0379
LPU.1389,Kavya Reddy,Female,MBA,PG,1,kavya.reddy1389@lpu.edu.in,9866574447,64.38,BTJPR0389L,U-0379
LPU.1390,Nikhil Shetty,Male,MBA,PG,1,nikhil.shetty1390@lpu.edu.in,9867885946,89.45,UVOPS0390J,U-0379
LPU.1391,Sameer Sharma,Male,MBA,PG,1,sameer.sharma1391@lpu.edu.in,9858392199,80.3,HFGPS0391Z,U-0379
LPU.1392,Sanjay Das,Female,MBA,PG,1,sanjay.das1392@lpu.edu.in,9816972898,98.8,KCUPD0392L,U-0379
LPU.1393,Neha Sharma,Female,MBA,PG,1,neha.sharma1393@lpu.edu.in,9864588832,95.96,BCWPS0393D,U-0379
LPU.1394,Pooja Shetty,Male,MBA,PG,1,pooja.shetty1394@lpu.edu.in,9886075446,96.46,FTAPS0394O,U-0379
LPU.1395,Kavya Reddy,Male,MBA,PG,1,kavya.reddy1395@lpu.edu.in,9827633637,78.44,MKLPR0395W,U-0379
LPU.1396,Sameer Bhat,Female,MBA,PG,1,sameer.bhat1396@lpu.edu.in,9879252494,74.75,NTDPB0396C,U-0379
LPU.1397,Divya Singh,Female,MBA,PG,1,divya.singh1397@lpu.edu.in,9894064031,96.41,PVHPS0397G,U-0379
LPU.1398,Yash Gupta,Female,MBA,PG,1,yash.gupta1398@lpu.edu.in,9882223724,81.16,BZNPG0398I,U-0379
LPU.1399,Sanjay Rao,Female,MBA,PG,1,sanjay.rao1399@lpu.edu.in,9851937519,69.63,JOUPR0399Y,U-0379
LPU.1400,Neha Malhotra,Female,MBA,PG,1,neha.malhotra1400@lpu.edu.in,9820255657,76.55,UVBPM0400Z,U-0379
LPU.1401,Vikram Jain,Male,MBA,PG,1,vikram.jain1401@lpu.edu.in,9883832716,91.42,XVWPJ0401R,U-0379
LPU.1402,Sanjay Bose,Male,MBA,PG,1,sanjay.bose1402@lpu.edu.in,9896581873,63.42,RYIPB0402P,U-0379
LPU.1403,Divya Bhat,Female,MBA,PG,1,divya.bhat1403@lpu.edu.in,9894032693,93.47,KAEPB0403Z,U-0379
LPU.1404,Yash Sharma,Male,MBA,PG,1,yash.sharma1404@lpu.edu.in,9864425022,94.77,HELPS0404K,U-0379
LPU.1405,Sanjay Bhat,Male,MBA,PG,1,sanjay.bhat1405@lpu.edu.in,9843325071,68.89,FUTPB0405C,U-0379
LPU.1406,Pooja Mishra,Male,MBA,PG,1,pooja.mishra1406@lpu.edu.in,9812165024,66.9,TJBPM0406D,U-0379
LPU.1407,Aman Chopra,Female,MBA,PG,1,aman.chopra1407@lpu.edu.in,9887997078,99.55,MGNPC0407G,U-0379
LPU.1408,Nikhil Sharma,Male,MBA,PG,1,nikhil.sharma1408@lpu.edu.in,9879213850,86.96,PNMPS0408K,U-0379
LPU.1409,Pooja Iyer,Female,MBA,PG,1,pooja.iyer1409@lpu.edu.in,9886506817,97.34,WQBPI0409A,U-0379
LPU.1410,Arjun Mishra,Female,MBA,PG,1,arjun.mishra1410@lpu.edu.in,9890559083,94.25,WALPM0410O,U-0379
LPU.1411,Meghana Reddy,Female,MBA,PG,1,meghana.reddy1411@lpu.edu.in,9884437871,81.91,VSFPR0411F,U-0379
LPU.1412,Kavya Naidu,Male,MBA,PG,1,kavya.naidu1412@lpu.edu.in,9899552876,79.09,RHTPN0412X,U-0379
LPU.1413,Ananya Chopra,Female,MBA,PG,1,ananya.chopra1413@lpu.edu.in,9818368749,86.87,CJSPC0413T,U-0379
LPU.1414,Pooja Das,Male,MBA,PG,1,pooja.das1414@lpu.edu.in,9825859424,60.56,LFRPD0414Q,U-0379
LPU.1415,Sneha Singh,Male,MBA,PG,1,sneha.singh1415@lpu.edu.in,9821770892,67.05,MRZPS0415L,U-0379
LPU.1416,Meghana Bose,Male,MBA,PG,1,meghana.bose1416@lpu.edu.in,9815968987,95.76,MJFPB0416P,U-0379
LPU.1417,Pooja Verma,Female,MBA,PG,1,pooja.verma1417@lpu.edu.in,9862900087,63.99,BFQPV0417G,U-0379
LPU.1418,Vikram Nair,Male,MBA,PG,1,vikram.nair1418@lpu.edu.in,9895688941,98.06,GSHPN0418M,U-0379
LPU.1419,Neha Verma,Female,MBA,PG,1,neha.verma1419@lpu.edu.in,9868094991,81.7,YUFPV0419Y,U-0379
LPU.1420,Divya Bose,Male,MBA,PG,1,divya.bose1420@lpu.edu.in,9890922298,63.59,EIVPB0420Z,U-0379
LPU.1421,Ritika Shetty,Female,MBA,PG,2,ritika.shetty1421@lpu.edu.in,9878998220,73.81,CZDPS0421B,U-0379
LPU.1422,Divya Verma,Female,MBA,PG,2,divya.verma1422@lpu.edu.in,9884010341,66.92,ESXPV0422H,U-0379
LPU.1423,Kiran Bhat,Male,MBA,PG,2,kiran.bhat1423@lpu.edu.in,9820461093,67.74,JUKPB0423M,U-0379
LPU.1424,Divya Nair,Male,MBA,PG,2,divya.nair1424@lpu.edu.in,9850206944,70.71,SLHPN0424J,U-0379
LPU.1425,Kiran Jain,Female,MBA,PG,2,kiran.jain1425@lpu.edu.in,9810905964,63.86,SYYPJ0425U,U-0379
LPU.1426,Nikhil Bhat,Male,MBA,PG,2,nikhil.bhat1426@lpu.edu.in,9853221681,77.89,WXWPB0426Z,U-0379
LPU.1427,Kiran Shetty,Male,MBA,PG,2,kiran.shetty1427@lpu.edu.in,9888287368,84.77,PMJPS0427P,U-0379
LPU.1428,Neha Naidu,Female,MBA,PG,2,neha.naidu1428@lpu.edu.in,9867586309,87.43,ONDPN0428V,U-0379
LPU.1429,Divya Reddy,Female,MBA,PG,2,divya.reddy1429@lpu.edu.in,9824816352,71.35,VDBPR0429F,U-0379
LPU.1430,Neha Jain,Male,MBA,PG,2,neha.jain1430@lpu.edu.in,9860907734,68.3,HPJPJ0430T,U-0379
LPU.1431,Pooja Nair,Female,MBA,PG,2,pooja.nair1431@lpu.edu.in,9833478362,95.1,MVZPN0431U,U-0379
LPU.1432,Yash Nair,Male,MBA,PG,2,yash.nair1432@lpu.edu.in,9873970664,92.93,ZMJPN0432C,U-0379
LPU.1433,Neha Rao,Female,MBA,PG,2,neha.rao1433@lpu.edu.in,9868480159,71.69,XWGPR0433H,U-0379
LPU.1434,Ritika Patel,Male,MBA,PG,2,ritika.patel1434@lpu.edu.in,9872651602,68.07,KYSPP0434V,U-0379
LPU.1435,Harika Das,Female,MBA,PG,2,harika.das1435@lpu.edu.in,9845470382,69.08,LJLPD0435O,U-0379
LPU.1436,Ravi Singh,Male,MBA,PG,2,ravi.singh1436@lpu.edu.in,9854732394,70.16,FDMPS0436H,U-0379
LPU.1437,Kiran Shetty,Male,MBA,PG,2,kiran.shetty1437@lpu.edu.in,9877527065,92.73,HVNPS0437Y,U-0379
LPU.1438,Aman Sharma,Female,MBA,PG,2,aman.sharma1438@lpu.edu.in,9871038008,68.53,ORZPS0438Q,U-0379
LPU.1439,Rahul Yadav,Female,MBA,PG,2,rahul.yadav1439@lpu.edu.in,9874168921,73.87,EANPY0439G,U-0379
LPU.1440,Ravi Gupta,Male,MBA,PG,2,ravi.gupta1440@lpu.edu.in,9823032682,79.9,CZJPG0440N,U-0379
LPU.1441,Yash Singh,Male,MBA,PG,2,yash.singh1441@lpu.edu.in,9820590670,78.72,FTZPS0441T,U-0379
LPU.1442,Pooja Iyer,Female,MBA,PG,2,pooja.iyer1442@lpu.edu.in,9876655795,85.29,WPIPI0442W,U-0379
LPU.1443,Nikhil Jain,Female,MBA,PG,2,nikhil.jain1443@lpu.edu.in,9888279753,69.32,ZUCPJ0443O,U-0379
LPU.1444,Arjun Mishra,Male,MBA,PG,2,arjun.mishra1444@lpu.edu.in,9896458117,64.27,ZELPM0444W,U-0379
LPU.1445,Aman Iyer,Male,MBA,PG,2,aman.iyer1445@lpu.edu.in,9865027700,67.32,AUQPI0445T,U-0379
LPU.1446,Sanjay Singh,Male,MBA,PG,2,sanjay.singh1446@lpu.edu.in,9870736179,83.53,JZAPS0446X,U-0379
LPU.1447,Rahul Gupta,Male,MBA,PG,2,rahul.gupta1447@lpu.edu.in,9873652276,68.07,GUSPG0447W,U-0379
LPU.1448,Arjun Bose,Male,MBA,PG,2,arjun.bose1448@lpu.edu.in,9857421797,75.91,ZVMPB0448U,U-0379
LPU.1449,Ananya Iyer,Female,MBA,PG,2,ananya.iyer1449@lpu.edu.in,9864051143,88.86,CWUPI0449X,U-0379
LPU.1450,Sneha Reddy,Female,MBA,PG,2,sneha.reddy1450@lpu.edu.in,9876625580,98.84,ALQPR0450Y,U-0379
LPU.1451,Sameer Rao,Female,MBA,PG,2,sameer.rao1451@lpu.edu.in,9836129778,92.74,FYLPR0451G,U-0379
LPU.1452,Kiran Yadav,Male,MBA,PG,2,kiran.yadav1452@lpu.edu.in,9835116903,95.54,RKIPY0452A,U-0379
LPU.1453,Ananya Bose,Male,MBA,PG,2,ananya.bose1453@lpu.edu.in,9866954009,82.89,STCPB0453B,U-0379
LPU.1454,Divya Verma,Female,MBA,PG,2,divya.verma1454@lpu.edu.in,9881116589,92.56,TPJPV0454T,U-0379
LPU.1455,Neha Yadav,Male,MBA,PG,2,neha.yadav1455@lpu.edu.in,9847958089,80.42,DABPY0455N,U-0379
LPU.1456,Yash Rao,Male,MBA,PG,2,yash.rao1456@lpu.edu.in,9888804038,80.37,MDRPR0456I,U-0379
LPU.1457,Aman Das,Male,MBA,PG,2,aman.das1457@lpu.edu.in,9868102222,98.09,VYTPD0457Y,U-0379
LPU.1458,Meghana Jain,Female,MBA,PG,2,meghana.jain1458@lpu.edu.in,9842046843,93.17,COUPJ0458Y,U-0379
LPU.1459,Pooja Nair,Male,MBA,PG,2,pooja.nair1459@lpu.edu.in,9821393943,94.59,IPDPN0459U,U-0379
LPU.1460,Meghana Mishra,Male,MBA,PG,2,meghana.mishra1460@lpu.edu.in,9818446965,93.87,YXEPM0460J,U-0379
LPU.1461,Meghana Iyer,Male,MBA,PG,2,meghana.iyer1461@lpu.edu.in,9866010577,61.89,RBLPI0461B,U-0379
LPU.1462,Arjun Jain,Female,MBA,PG,2,arjun.jain1462@lpu.edu.in,9881981514,88.19,GRAPJ0462T,U-0379
LPU.1463,Harika Malhotra,Female,MBA,PG,2,harika.malhotra1463@lpu.edu.in,9823956034,67.67,JZTPM0463Z,U-0379
LPU.1464,Pooja Naidu,Female,MBA,PG,2,pooja.naidu1464@lpu.edu.in,9816294855,63.3,ZLNPN0464Y,U-0379
LPU.1465,Vikram Iyer,Male,MBA,PG,2,vikram.iyer1465@lpu.edu.in,9882738507,72.92,VWVPI0465G,U-0379
LPU.1466,Neha Yadav,Male,MBA,PG,2,neha.yadav1466@lpu.edu.in,9891464934,75.19,CHIPY0466T,U-0379
LPU.1467,Kiran Reddy,Male,MBA,PG,2,kiran.reddy1467@lpu.edu.in,9842673553,79.53,NZKPR0467E,U-0379
LPU.1468,Nikhil Malhotra,Male,MBA,PG,2,nikhil.malhotra1468@lpu.edu.in,9814516227,66.65,XQZPM0468Q,U-0379
LPU.1469,Nikhil Malhotra,Female,MBA,PG,2,nikhil.malhotra1469@lpu.edu.in,9813529346,94.64,YRXPM0469A,U-0379
LPU.1470,Arjun Kumar,Male,MBA,PG,2,arjun.kumar1470@lpu.edu.in,9891165799,87.22,EOWPK0470Q,U-0379
LPU.1471,Ravi Bhat,Female,MBA,PG,2,ravi.bhat1471@lpu.edu.in,9889895866,92.75,GCCPB0471U,U-0379
LPU.1472,Kavya Shetty,Female,MBA,PG,2,kavya.shetty1472@lpu.edu.in,9872961840,97.97,KDUPS0472S,U-0379
LPU.1473,Divya Kumar,Female,MBA,PG,2,divya.kumar1473@lpu.edu.in,9824145200,62.51,AFEPK0473R,U-0379
LPU.1474,Aman Jain,Female,MBA,PG,2,aman.jain1474@lpu.edu.in,9849802242,68.73,INZPJ0474W,U-0379
LPU.1475,Meghana Reddy,Male,MBA,PG,2,meghana.reddy1475@lpu.edu.in,9827670042,66.12,RWNPR0475F,U-0379
LPU.1476,Rahul Iyer,Male,MBA,PG,2,rahul.iyer1476@lpu.edu.in,9881109760,60.94,DEMPI0476D,U-0379
LPU.1477,Aman Bose,Male,MBA,PG,2,aman.bose1477@lpu.edu.in,9818258815,83.76,KVHPB0477J,U-0379
LPU.1478,Meghana Reddy,Male,MBA,PG,2,meghana.reddy1478@lpu.edu.in,9889786581,85.06,HZVPR0478P,U-0379
LPU.1479,Neha Verma,Male,MBA,PG,2,neha.verma1479@lpu.edu.in,9870705367,69.03,VBMPV0479L,U-0379
LPU.1480,Vinay Chopra,Male,MBA,PG,2,vinay.chopra1480@lpu.edu.in,9876286105,69.47,UCEPC0480V,U-0379
LPU.1481,Yash Naidu,Female,MCA,PG,1,yash.naidu1481@lpu.edu.in,9875104543,93.09,OUVPN0481D,U-0379
LPU.1482,Sameer Patel,Female,MCA,PG,1,sameer.patel1482@lpu.edu.in,9829276676,65.53,AQLPP0482D,U-0379
LPU.1483,Pooja Iyer,Female,MCA,PG,1,pooja.iyer1483@lpu.edu.in,9889361832,88.98,YMNPI0483E,U-0379
LPU.1484,Harika Mishra,Male,MCA,PG,1,harika.mishra1484@lpu.edu.in,9899674667,99.71,WKJPM0484N,U-0379
LPU.1485,Pooja Naidu,Male,MCA,PG,1,pooja.naidu1485@lpu.edu.in,9873727536,61.89,WZMPN0485F,U-0379
LPU.1486,Pooja Reddy,Male,MCA,PG,1,pooja.reddy1486@lpu.edu.in,9846774578,63.71,QNGPR0486A,U-0379
LPU.1487,Divya Yadav,Male,MCA,PG,1,divya.yadav1487@lpu.edu.in,9812586354,96.26,RWZPY0487D,U-0379
LPU.1488,Yash Verma,Female,MCA,PG,1,yash.verma1488@lpu.edu.in,9897456490,60.96,ULOPV0488H,U-0379
LPU.1489,Vikram Bose,Female,MCA,PG,1,vikram.bose1489@lpu.edu.in,9838146438,61.56,YHPPB0489V,U-0379
LPU.1490,Sanjay Reddy,Female,MCA,PG,1,sanjay.reddy1490@lpu.edu.in,9879729753,60.16,SAFPR0490K,U-0379
LPU.1491,Aman Das,Male,MCA,PG,1,aman.das1491@lpu.edu.in,9882740789,63.5,PSBPD0491A,U-0379
LPU.1492,Vikram Iyer,Female,MCA,PG,1,vikram.iyer1492@lpu.edu.in,9893270969,80.83,LQIPI0492Q,U-0379
LPU.1493,Kavya Chopra,Female,MCA,PG,1,kavya.chopra1493@lpu.edu.in,9876137611,98.15,HRZPC0493B,U-0379
LPU.1494,Meghana Rao,Female,MCA,PG,1,meghana.rao1494@lpu.edu.in,9849351133,99.92,LPDPR0494Q,U-0379
LPU.1495,Rahul Das,Female,MCA,PG,1,rahul.das1495@lpu.edu.in,9877153301,63.97,TCBPD0495B,U-0379
LPU.1496,Ritika Mishra,Female,MCA,PG,1,ritika.mishra1496@lpu.edu.in,9887746797,81.75,EQZPM0496P,U-0379
LPU.1497,Meghana Jain,Female,MCA,PG,1,meghana.jain1497@lpu.edu.in,9880099893,68.41,FAAPJ0497X,U-0379
LPU.1498,Divya Kumar,Female,MCA,PG,1,divya.kumar1498@lpu.edu.in,9814123715,72.1,QSOPK0498G,U-0379
LPU.1499,Sameer Reddy,Male,MCA,PG,1,sameer.reddy1499@lpu.edu.in,9886650539,97.48,LXMPR0499O,U-0379
LPU.1500,Meghana Mishra,Male,MCA,PG,1,meghana.mishra1500@lpu.edu.in,9824652006,80.8,FCBPM0500E,U-0379
LPU.1501,Sanjay Patel,Male,MCA,PG,1,sanjay.patel1501@lpu.edu.in,9871962199,97.49,VCFPP0501D,U-0379
LPU.1502,Divya Bose,Male,MCA,PG,1,divya.bose1502@lpu.edu.in,9895173315,96.89,HREPB0502U,U-0379
LPU.1503,Pooja Shetty,Male,MCA,PG,1,pooja.shetty1503@lpu.edu.in,9856213922,86.05,LVEPS0503A,U-0379
LPU.1504,Harika Bose,Female,MCA,PG,1,harika.bose1504@lpu.edu.in,9831821976,81.51,WMUPB0504H,U-0379
LPU.1505,Yash Naidu,Male,MCA,PG,1,yash.naidu1505@lpu.edu.in,9828162624,65.11,QXKPN0505I,U-0379
LPU.1506,Pooja Das,Female,MCA,PG,1,pooja.das1506@lpu.edu.in,9819457720,89.52,YTGPD0506P,U-0379
LPU.1507,Arjun Patel,Female,MCA,PG,1,arjun.patel1507@lpu.edu.in,9815926139,74.46,AYPPP0507Z,U-0379
LPU.1508,Kiran Das,Female,MCA,PG,1,kiran.das1508@lpu.edu.in,9899117089,89.42,ARHPD0508Q,U-0379
LPU.1509,Ananya Mishra,Female,MCA,PG,1,ananya.mishra1509@lpu.edu.in,9834950589,83.13,TUNPM0509Y,U-0379
LPU.1510,Kiran Iyer,Male,MCA,PG,1,kiran.iyer1510@lpu.edu.in,9833724025,65.12,UPPPI0510T,U-0379
LPU.1511,Yash Shetty,Female,MCA,PG,1,yash.shetty1511@lpu.edu.in,9855729486,94.21,PZQPS0511B,U-0379
LPU.1512,Pooja Mishra,Female,MCA,PG,1,pooja.mishra1512@lpu.edu.in,9839701237,71.86,GYPPM0512W,U-0379
LPU.1513,Harika Gupta,Female,MCA,PG,1,harika.gupta1513@lpu.edu.in,9852305364,93.07,CNQPG0513V,U-0379
LPU.1514,Divya Sharma,Male,MCA,PG,1,divya.sharma1514@lpu.edu.in,9864145172,75.79,MWXPS0514N,U-0379
LPU.1515,Kavya Das,Female,MCA,PG,1,kavya.das1515@lpu.edu.in,9882589165,75.13,XBFPD0515H,U-0379
LPU.1516,Sneha Singh,Female,MCA,PG,1,sneha.singh1516@lpu.edu.in,9871640192,68.45,LMEPS0516D,U-0379
LPU.1517,Yash Kumar,Male,MCA,PG,1,yash.kumar1517@lpu.edu.in,9839410449,69.21,MOYPK0517T,U-0379
LPU.1518,Sameer Singh,Female,MCA,PG,1,sameer.singh1518@lpu.edu.in,9882646364,76.87,RLQPS0518B,U-0379
LPU.1519,Aman Malhotra,Female,MCA,PG,1,aman.malhotra1519@lpu.edu.in,9833289556,72.96,HLCPM0519Z,U-0379
LPU.1520,Nikhil Bose,Male,MCA,PG,1,nikhil.bose1520@lpu.edu.in,9830100017,70.49,XURPB0520F,U-0379
LPU.1521,Meghana Bose,Male,MCA,PG,1,meghana.bose1521@lpu.edu.in,9883238138,83.97,ZBTPB0521F,U-0379
LPU.1522,Rahul Naidu,Female,MCA,PG,1,rahul.naidu1522@lpu.edu.in,9883912844,65.95,GLXPN0522N,U-0379
LPU.1523,Yash Yadav,Male,MCA,PG,1,yash.yadav1523@lpu.edu.in,9833717194,74.18,ZJZPY0523D,U-0379
LPU.1524,Sneha Nair,Male,MCA,PG,1,sneha.nair1524@lpu.edu.in,9812633940,70.51,YJUPN0524Y,U-0379
LPU.1525,Aman Reddy,Female,MCA,PG,1,aman.reddy1525@lpu.edu.in,9895785373,60.25,GNSPR0525A,U-0379
LPU.1526,Neha Malhotra,Male,MCA,PG,1,neha.malhotra1526@lpu.edu.in,9827160520,81.01,GEIPM0526W,U-0379
LPU.1527,Kiran Mishra,Female,MCA,PG,1,kiran.mishra1527@lpu.edu.in,9838810446,80.58,BEZPM0527D,U-0379
LPU.1528,Yash Verma,Female,MCA,PG,1,yash.verma1528@lpu.edu.in,9875093945,66.56,JEMPV0528C,U-0379
LPU.1529,Sanjay Bose,Female,MCA,PG,1,sanjay.bose1529@lpu.edu.in,9815296071,74.35,ZXJPB0529R,U-0379
LPU.1530,Nikhil Das,Male,MCA,PG,1,nikhil.das1530@lpu.edu.in,9875790267,78.93,KTEPD0530E,U-0379
LPU.1531,Arjun Malhotra,Male,MCA,PG,1,arjun.malhotra1531@lpu.edu.in,9810168214,60.42,SLMPM0531C,U-0379
LPU.1532,Ritika Bose,Male,MCA,PG,1,ritika.bose1532@lpu.edu.in,9894660957,86.51,OXIPB0532M,U-0379
LPU.1533,Vinay Kumar,Female,MCA,PG,1,vinay.kumar1533@lpu.edu.in,9832151846,81.29,KCJPK0533N,U-0379
LPU.1534,Sameer Yadav,Male,MCA,PG,1,sameer.yadav1534@lpu.edu.in,9873788211,74.62,NBNPY0534D,U-0379
LPU.1535,Kavya Verma,Female,MCA,PG,1,kavya.verma1535@lpu.edu.in,9823951908,66.8,WYMPV0535J,U-0379
LPU.1536,Vinay Nair,Female,MCA,PG,1,vinay.nair1536@lpu.edu.in,9866070343,88.56,QGLPN0536F,U-0379
LPU.1537,Ritika Chopra,Female,MCA,PG,1,ritika.chopra1537@lpu.edu.in,9851379280,67.2,RQAPC0537H,U-0379
LPU.1538,Sneha Das,Male,MCA,PG,1,sneha.das1538@lpu.edu.in,9813212237,69.21,KDFPD0538H,U-0379
LPU.1539,Ananya Shetty,Male,MCA,PG,1,ananya.shetty1539@lpu.edu.in,9818243375,69.49,XKZPS0539A,U-0379
LPU.1540,Harika Patel,Female,MCA,PG,1,harika.patel1540@lpu.edu.in,9876963205,99.64,XXDPP0540Q,U-0379
LPU.1541,Kavya Mishra,Female,MCA,PG,2,kavya.mishra1541@lpu.edu.in,9891150858,63.19,NJYPM0541J,U-0379
LPU.1542,Kavya Mishra,Female,MCA,PG,2,kavya.mishra1542@lpu.edu.in,9832256528,64.97,PKNPM0542U,U-0379
LPU.1543,Kavya Rao,Male,MCA,PG,2,kavya.rao1543@lpu.edu.in,9815973936,75.56,GRUPR0543L,U-0379
LPU.1544,Yash Chopra,Male,MCA,PG,2,yash.chopra1544@lpu.edu.in,9867437461,72.24,MMNPC0544U,U-0379
LPU.1545,Ritika Das,Female,MCA,PG,2,ritika.das1545@lpu.edu.in,9877758870,61.22,VDDPD0545L,U-0379
LPU.1546,Kavya Yadav,Male,MCA,PG,2,kavya.yadav1546@lpu.edu.in,9833803202,80.49,LQZPY0546D,U-0379
LPU.1547,Ravi Verma,Female,MCA,PG,2,ravi.verma1547@lpu.edu.in,9884679278,98.94,PZMPV0547P,U-0379
LPU.1548,Pooja Patel,Male,MCA,PG,2,pooja.patel1548@lpu.edu.in,9865309025,89.17,YLGPP0548P,U-0379
LPU.1549,Sameer Singh,Female,MCA,PG,2,sameer.singh1549@lpu.edu.in,9877632590,67.45,AITPS0549Z,U-0379
LPU.1550,Ananya Jain,Female,MCA,PG,2,ananya.jain1550@lpu.edu.in,9819818355,64.49,QXZPJ0550D,U-0379
LPU.1551,Rahul Iyer,Male,MCA,PG,2,rahul.iyer1551@lpu.edu.in,9834397710,89.59,WNXPI0551K,U-0379
LPU.1552,Ravi Naidu,Female,MCA,PG,2,ravi.naidu1552@lpu.edu.in,9815946333,92.35,SMUPN0552X,U-0379
LPU.1553,Pooja Yadav,Male,MCA,PG,2,pooja.yadav1553@lpu.edu.in,9841356004,96.75,TJIPY0553C,U-0379
LPU.1554,Arjun Gupta,Female,MCA,PG,2,arjun.gupta1554@lpu.edu.in,9855112726,76.46,ODBPG0554W,U-0379
LPU.1555,Arjun Mishra,Male,MCA,PG,2,arjun.mishra1555@lpu.edu.in,9830666395,82.98,ZYDPM0555V,U-0379
LPU.1556,Sanjay Verma,Male,MCA,PG,2,sanjay.verma1556@lpu.edu.in,9834563642,79.68,IIWPV0556E,U-0379
LPU.1557,Divya Gupta,Female,MCA,PG,2,divya.gupta1557@lpu.edu.in,9812989708,72.7,IGTPG0557J,U-0379
LPU.1558,Neha Chopra,Female,MCA,PG,2,neha.chopra1558@lpu.edu.in,9878641354,96.48,BHIPC0558D,U-0379
LPU.1559,Neha Mishra,Male,MCA,PG,2,neha.mishra1559@lpu.edu.in,9877203979,88.22,ZPMPM0559X,U-0379
LPU.1560,Ravi Yadav,Female,MCA,PG,2,ravi.yadav1560@lpu.edu.in,9843390431,66.75,WFBPY0560Z,U-0379
LPU.1561,Vikram Naidu,Male,MCA,PG,2,vikram.naidu1561@lpu.edu.in,9816067903,60.68,XQOPN0561Q,U-0379
LPU.1562,Pooja Singh,Female,MCA,PG,2,pooja.singh1562@lpu.edu.in,9860731323,82.24,GYBPS0562Q,U-0379
LPU.1563,Kavya Mishra,Female,MCA,PG,2,kavya.mishra1563@lpu.edu.in,9867158088,79.57,CATPM0563M,U-0379
LPU.1564,Kavya Malhotra,Male,MCA,PG,2,kavya.malhotra1564@lpu.edu.in,9875552080,61.74,ZARPM0564U,U-0379
LPU.1565,Rahul Mishra,Male,MCA,PG,2,rahul.mishra1565@lpu.edu.in,9810599410,64.34,AXTPM0565G,U-0379
LPU.1566,Nikhil Sharma,Female,MCA,PG,2,nikhil.sharma1566@lpu.edu.in,9854326539,99.88,JBDPS0566Y,U-0379
LPU.1567,Yash Bose,Male,MCA,PG,2,yash.bose1567@lpu.edu.in,9853894089,94.79,CYOPB0567A,U-0379
LPU.1568,Kavya Gupta,Female,MCA,PG,2,kavya.gupta1568@lpu.edu.in,9833711721,83.68,LNVPG0568J,U-0379
LPU.1569,Harika Nair,Male,MCA,PG,2,harika.nair1569@lpu.edu.in,9855256808,92.37,EFYPN0569C,U-0379
LPU.1570,Kiran Jain,Female,MCA,PG,2,kiran.jain1570@lpu.edu.in,9884456707,78.02,OICPJ0570J,U-0379
LPU.1571,Meghana Bose,Female,MCA,PG,2,meghana.bose1571@lpu.edu.in,9864450131,74.95,LZDPB0571A,U-0379
LPU.1572,Pooja Kumar,Female,MCA,PG,2,pooja.kumar1572@lpu.edu.in,9889604559,95.32,EXOPK0572I,U-0379
LPU.1573,Arjun Malhotra,Male,MCA,PG,2,arjun.malhotra1573@lpu.edu.in,9884730599,89.03,SXTPM0573G,U-0379
LPU.1574,Pooja Verma,Male,MCA,PG,2,pooja.verma1574@lpu.edu.in,9838054111,85.56,BXXPV0574X,U-0379
LPU.1575,Vikram Singh,Male,MCA,PG,2,vikram.singh1575@lpu.edu.in,9831640208,71.99,OOZPS0575X,U-0379
LPU.1576,Yash Bhat,Male,MCA,PG,2,yash.bhat1576@lpu.edu.in,9876532590,62.02,GNAPB0576J,U-0379
