StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,student_password,PAN_CARD
SRM.1849,Kavya Chopra,Male,CE,UG,1,kavya.chopra1849@srminstitute.edu.in,9886305945,85.42,Smartedu_1849,SQTPC0849F
SRM.1850,Pooja Naidu,Female,CE,UG,1,pooja.naidu1850@srminstitute.edu.in,9811494465,87.13,Smartedu_1850,BGNPN0850I
SRM.1851,Sameer Chopra,Male,CE,UG,1,sameer.chopra1851@srminstitute.edu.in,9810783260,90.49,Smartedu_1851,IVFPC0851X
SRM.1852,Harika Singh,Male,CE,UG,1,harika.singh1852@srminstitute.edu.in,9849521974,90.79,Smartedu_1852,HFVPS0852F
SRM.1853,Meghana Reddy,Female,CE,UG,1,meghana.reddy1853@srminstitute.edu.in,9848878369,61.68,Smartedu_1853,MYFPR0853R
SRM.1854,Ravi Kumar,Male,CE,UG,1,ravi.kumar1854@srminstitute.edu.in,9827725512,84.68,Smartedu_1854,LXGPK0854R
SRM.1855,Meghana Das,Female,CE,UG,1,meghana.das1855@srminstitute.edu.in,9844206357,69.53,Smartedu_1855,GAAPD0855X
SRM.1856,Yash Shetty,Female,CE,UG,1,yash.shetty1856@srminstitute.edu.in,9880410094,99.35,Smartedu_1856,PPPPS0856C
SRM.1857,Nikhil Shetty,Female,CE,UG,1,nikhil.shetty1857@srminstitute.edu.in,9846170869,69.72,Smartedu_1857,JKTPS0857K
SRM.1858,Ritika Verma,Male,CE,UG,1,ritika.verma1858@srminstitute.edu.in,9880434104,78.16,Smartedu_1858,MYUPV0858S
SRM.1859,Kiran Gupta,Male,CE,UG,1,kiran.gupta1859@srminstitute.edu.in,9810963941,78.02,Smartedu_1859,AULPG0859E
SRM.1860,Vinay Patel,Male,CE,UG,1,vinay.patel1860@srminstitute.edu.in,9838982413,70.43,Smartedu_1860,PTBPP0860D
SRM.1861,Arjun Malhotra,Female,CE,UG,1,arjun.malhotra1861@srminstitute.edu.in,9855553979,98.0,Smartedu_1861,REGPM0861F
SRM.1862,Nikhil Iyer,Female,CE,UG,1,nikhil.iyer1862@srminstitute.edu.in,9881600474,70.72,Smartedu_1862,TAZPI0862N
SRM.1863,Sneha Kumar,Female,CE,UG,1,sneha.kumar1863@srminstitute.edu.in,9852019193,64.39,Smartedu_1863,TBUPK0863E
SRM.1864,Yash Nair,Female,CE,UG,1,yash.nair1864@srminstitute.edu.in,9885956046,60.95,Smartedu_1864,QLBPN0864I
SRM.1865,Vikram Reddy,Male,CE,UG,1,vikram.reddy1865@srminstitute.edu.in,9836350258,78.5,Smartedu_1865,IENPR0865R
SRM.1866,Divya Shetty,Female,CE,UG,1,divya.shetty1866@srminstitute.edu.in,9842516066,89.96,Smartedu_1866,EKIPS0866B
SRM.1867,Vikram Patel,Female,CE,UG,1,vikram.patel1867@srminstitute.edu.in,9816659091,68.13,Smartedu_1867,VXTPP0867R
SRM.1868,Kavya Das,Female,CE,UG,1,kavya.das1868@srminstitute.edu.in,9879319654,81.21,Smartedu_1868,IOWPD0868C
SRM.1869,Pooja Kumar,Female,CE,UG,1,pooja.kumar1869@srminstitute.edu.in,9849731637,91.94,Smartedu_1869,WNOPK0869Y
SRM.1870,Rahul Verma,Female,CE,UG,1,rahul.verma1870@srminstitute.edu.in,9887907275,82.38,Smartedu_1870,ENTPV0870A
SRM.1871,Meghana Das,Female,CE,UG,1,meghana.das1871@srminstitute.edu.in,9822669875,81.5,Smartedu_1871,KHXPD0871U
SRM.1872,Ananya Das,Female,CE,UG,1,ananya.das1872@srminstitute.edu.in,9859536446,96.06,Smartedu_1872,FIPPD0872J
SRM.1873,Ritika Yadav,Male,CE,UG,1,ritika.yadav1873@srminstitute.edu.in,9891482632,62.8,Smartedu_1873,IFNPY0873P
SRM.1874,Kavya Bose,Female,CE,UG,1,kavya.bose1874@srminstitute.edu.in,9888157003,65.3,Smartedu_1874,PULPB0874P
SRM.1875,Divya Nair,Female,CE,UG,1,divya.nair1875@srminstitute.edu.in,9830911278,82.08,Smartedu_1875,MIZPN0875L
SRM.1876,Yash Jain,Female,CE,UG,1,yash.jain1876@srminstitute.edu.in,9898291712,92.03,Smartedu_1876,RZPPJ0876O
SRM.1877,Yash Gupta,Female,CE,UG,1,yash.gupta1877@srminstitute.edu.in,9883107362,76.61,Smartedu_1877,RCSPG0877J
SRM.1878,Ritika Bose,Female,CE,UG,1,ritika.bose1878@srminstitute.edu.in,9840710102,68.81,Smartedu_1878,AZJPB0878Y
SRM.1879,Sneha Chopra,Male,CE,UG,1,sneha.chopra1879@srminstitute.edu.in,9841624823,74.59,Smartedu_1879,UHTPC0879X
SRM.1880,Aman Iyer,Female,CE,UG,1,aman.iyer1880@srminstitute.edu.in,9856163476,86.25,Smartedu_1880,UMRPI0880R
SRM.1881,Sameer Naidu,Female,CE,UG,1,sameer.naidu1881@srminstitute.edu.in,9831056299,64.24,Smartedu_1881,NOOPN0881S
SRM.1882,Kavya Patel,Male,CE,UG,1,kavya.patel1882@srminstitute.edu.in,9828098233,80.32,Smartedu_1882,HEEPP0882G
SRM.1883,Nikhil Yadav,Male,CE,UG,1,nikhil.yadav1883@srminstitute.edu.in,9885947221,85.41,Smartedu_1883,MWHPY0883V
SRM.1884,Kiran Gupta,Female,CE,UG,1,kiran.gupta1884@srminstitute.edu.in,9890754914,84.36,Smartedu_1884,FYIPG0884M
SRM.1885,Sameer Naidu,Female,CE,UG,1,sameer.naidu1885@srminstitute.edu.in,9810454724,98.93,Smartedu_1885,UMXPN0885D
SRM.1886,Vikram Verma,Male,CE,UG,1,vikram.verma1886@srminstitute.edu.in,9844404456,70.73,Smartedu_1886,TFRPV0886C
SRM.1887,Kavya Yadav,Male,CE,UG,1,kavya.yadav1887@srminstitute.edu.in,9818117522,99.19,Smartedu_1887,SKZPY0887J
SRM.1888,Divya Malhotra,Male,CE,UG,1,divya.malhotra1888@srminstitute.edu.in,9829930424,78.6,Smartedu_1888,ZZSPM0888S
SRM.1889,Aman Reddy,Male,CE,UG,1,aman.reddy1889@srminstitute.edu.in,9840700696,99.36,Smartedu_1889,AGAPR0889Y
SRM.1890,Ritika Iyer,Male,CE,UG,1,ritika.iyer1890@srminstitute.edu.in,9828928757,74.48,Smartedu_1890,YGHPI0890Z
SRM.1891,Pooja Sharma,Male,CE,UG,1,pooja.sharma1891@srminstitute.edu.in,9843669096,70.19,Smartedu_1891,KSVPS0891P
SRM.1892,Arjun Nair,Female,CE,UG,1,arjun.nair1892@srminstitute.edu.in,9859813758,80.5,Smartedu_1892,OJOPN0892H
SRM.1893,Ananya Naidu,Female,CE,UG,1,ananya.naidu1893@srminstitute.edu.in,9821649895,77.71,Smartedu_1893,LJZPN0893O
SRM.1894,Kavya Bhat,Male,CE,UG,1,kavya.bhat1894@srminstitute.edu.in,9858817057,62.01,Smartedu_1894,LGKPB0894W
SRM.1895,Vikram Das,Female,CE,UG,1,vikram.das1895@srminstitute.edu.in,9890959194,99.01,Smartedu_1895,ROGPD0895H
SRM.1896,Ananya Yadav,Female,CE,UG,1,ananya.yadav1896@srminstitute.edu.in,9834529193,82.7,Smartedu_1896,RIEPY0896R
SRM.1897,Divya Mishra,Male,CE,UG,1,divya.mishra1897@srminstitute.edu.in,9898865796,76.87,Smartedu_1897,EDAPM0897I
SRM.1898,Ananya Gupta,Female,CE,UG,1,ananya.gupta1898@srminstitute.edu.in,9889723692,87.68,Smartedu_1898,DXGPG0898D
SRM.1899,Yash Bose,Female,CE,UG,1,yash.bose1899@srminstitute.edu.in,9861283138,61.66,Smartedu_1899,ISZPB0899C
SRM.1900,Rahul Sharma,Female,CE,UG,1,rahul.sharma1900@srminstitute.edu.in,9832898786,81.1,Smartedu_1900,QUJPS0900W
SRM.1901,Vikram Jain,Male,CE,UG,2,vikram.jain1901@srminstitute.edu.in,9814553287,71.02,Smartedu_1901,BAZPJ0901R
SRM.1902,Sameer Singh,Male,CE,UG,2,sameer.singh1902@srminstitute.edu.in,9859270966,92.56,Smartedu_1902,XVMPS0902F
SRM.1903,Nikhil Bose,Female,CE,UG,2,nikhil.bose1903@srminstitute.edu.in,9884245142,80.18,Smartedu_1903,OGGPB0903T
SRM.1904,Sameer Bose,Male,CE,UG,2,sameer.bose1904@srminstitute.edu.in,9887714961,84.66,Smartedu_1904,NSQPB0904E
SRM.1905,Vikram Mishra,Female,CE,UG,2,vikram.mishra1905@srminstitute.edu.in,9816727590,66.21,Smartedu_1905,HZGPM0905V
SRM.1906,Ritika Sharma,Male,CE,UG,2,ritika.sharma1906@srminstitute.edu.in,9810182511,97.99,Smartedu_1906,UTKPS0906P
SRM.1907,Sanjay Gupta,Male,CE,UG,2,sanjay.gupta1907@srminstitute.edu.in,9835143263,74.95,Smartedu_1907,XANPG0907Y
SRM.1908,Yash Patel,Female,CE,UG,2,yash.patel1908@srminstitute.edu.in,9888880147,90.85,Smartedu_1908,GOHPP0908X
SRM.1909,Sneha Gupta,Male,CE,UG,2,sneha.gupta1909@srminstitute.edu.in,9853540644,76.16,Smartedu_1909,AGUPG0909Z
SRM.1910,Kavya Kumar,Female,CE,UG,2,kavya.kumar1910@srminstitute.edu.in,9897516128,72.12,Smartedu_1910,GXHPK0910C
SRM.1911,Divya Singh,Female,CE,UG,2,divya.singh1911@srminstitute.edu.in,9894118471,79.35,Smartedu_1911,OWVPS0911X
SRM.1912,Divya Patel,Female,CE,UG,2,divya.patel1912@srminstitute.edu.in,9836927773,64.12,Smartedu_1912,OFVPP0912P
SRM.1913,Harika Malhotra,Female,CE,UG,2,harika.malhotra1913@srminstitute.edu.in,9852873582,70.68,Smartedu_1913,BDHPM0913Z
SRM.1914,Meghana Das,Male,CE,UG,2,meghana.das1914@srminstitute.edu.in,9815577643,76.13,Smartedu_1914,IHDPD0914E
SRM.1915,Ravi Gupta,Male,CE,UG,2,ravi.gupta1915@srminstitute.edu.in,9891904462,76.12,Smartedu_1915,EFGPG0915R
SRM.1916,Sameer Naidu,Female,CE,UG,2,sameer.naidu1916@srminstitute.edu.in,9897308467,64.91,Smartedu_1916,RUIPN0916Q
SRM.1917,Ravi Rao,Female,CE,UG,2,ravi.rao1917@srminstitute.edu.in,9885800943,87.87,Smartedu_1917,XMAPR0917H
SRM.1918,Rahul Rao,Female,CE,UG,2,rahul.rao1918@srminstitute.edu.in,9876174060,76.62,Smartedu_1918,SQRPR0918N
SRM.1919,Kiran Jain,Female,CE,UG,2,kiran.jain1919@srminstitute.edu.in,9828280317,77.91,Smartedu_1919,OZHPJ0919J
SRM.1920,Vinay Nair,Male,CE,UG,2,vinay.nair1920@srminstitute.edu.in,9834030618,70.62,Smartedu_1920,LJKPN0920Q
SRM.1921,Meghana Shetty,Female,CE,UG,2,meghana.shetty1921@srminstitute.edu.in,9832984273,68.22,Smartedu_1921,CCMPS0921F
SRM.1922,Vinay Rao,Male,CE,UG,2,vinay.rao1922@srminstitute.edu.in,9839179453,68.55,Smartedu_1922,VUXPR0922U
SRM.1923,Arjun Yadav,Male,CE,UG,2,arjun.yadav1923@srminstitute.edu.in,9883936192,88.27,Smartedu_1923,ONCPY0923S
SRM.1924,Kavya Singh,Male,CE,UG,2,kavya.singh1924@srminstitute.edu.in,9810605220,77.77,Smartedu_1924,TKPPS0924K
SRM.1925,Neha Naidu,Male,CE,UG,2,neha.naidu1925@srminstitute.edu.in,9867420658,81.26,Smartedu_1925,QVHPN0925Y
SRM.1926,Aman Gupta,Male,CE,UG,2,aman.gupta1926@srminstitute.edu.in,9843800046,97.82,Smartedu_1926,NGAPG0926H
SRM.1927,Harika Patel,Female,CE,UG,2,harika.patel1927@srminstitute.edu.in,9871404959,95.7,Smartedu_1927,OYAPP0927A
SRM.1928,Ananya Reddy,Male,CE,UG,2,ananya.reddy1928@srminstitute.edu.in,9860792703,77.3,Smartedu_1928,ITKPR0928M
SRM.1929,Vikram Shetty,Male,CE,UG,2,vikram.shetty1929@srminstitute.edu.in,9883845179,97.9,Smartedu_1929,GWMPS0929S
SRM.1930,Vinay Mishra,Male,CE,UG,2,vinay.mishra1930@srminstitute.edu.in,9878354493,81.23,Smartedu_1930,EODPM0930U
SRM.1931,Nikhil Malhotra,Male,CE,UG,2,nikhil.malhotra1931@srminstitute.edu.in,9874570587,87.58,Smartedu_1931,GCBPM0931Y
SRM.1932,Meghana Jain,Female,CE,UG,2,meghana.jain1932@srminstitute.edu.in,9865523167,94.4,Smartedu_1932,URRPJ0932G
SRM.1933,Vikram Reddy,Male,CE,UG,2,vikram.reddy1933@srminstitute.edu.in,9883109746,74.86,Smartedu_1933,LIWPR0933F
SRM.1934,Pooja Singh,Male,CE,UG,2,pooja.singh1934@srminstitute.edu.in,9861630105,94.14,Smartedu_1934,RSIPS0934G
SRM.1935,Kiran Patel,Male,CE,UG,2,kiran.patel1935@srminstitute.edu.in,9879712099,99.47,Smartedu_1935,HQTPP0935Q
SRM.1936,Arjun Das,Male,CE,UG,2,arjun.das1936@srminstitute.edu.in,9886217798,73.87,Smartedu_1936,ULTPD0936A
SRM.1937,Kavya Chopra,Male,CE,UG,2,kavya.chopra1937@srminstitute.edu.in,9858974309,98.56,Smartedu_1937,PGAPC0937Z
SRM.1938,Sneha Nair,Female,CE,UG,2,sneha.nair1938@srminstitute.edu.in,9833106007,80.58,Smartedu_1938,NRSPN0938X
SRM.1939,Meghana Verma,Female,CE,UG,2,meghana.verma1939@srminstitute.edu.in,9851912486,65.18,Smartedu_1939,SIRPV0939B
SRM.1940,Nikhil Iyer,Male,CE,UG,2,nikhil.iyer1940@srminstitute.edu.in,9894407379,68.23,Smartedu_1940,DTPPI0940K
SRM.1941,Vinay Patel,Male,CE,UG,2,vinay.patel1941@srminstitute.edu.in,9836581178,76.97,Smartedu_1941,VLHPP0941G
SRM.1942,Kavya Mishra,Male,CE,UG,2,kavya.mishra1942@srminstitute.edu.in,9815634751,75.41,Smartedu_1942,TWWPM0942Z
SRM.1943,Ravi Jain,Male,CE,UG,2,ravi.jain1943@srminstitute.edu.in,9820790849,96.46,Smartedu_1943,TEXPJ0943S
SRM.1944,Sanjay Reddy,Female,CE,UG,2,sanjay.reddy1944@srminstitute.edu.in,9812311483,64.4,Smartedu_1944,GJXPR0944Y
SRM.1945,Ritika Kumar,Male,CE,UG,2,ritika.kumar1945@srminstitute.edu.in,9850631631,86.91,Smartedu_1945,SPQPK0945G
SRM.1946,Ritika Naidu,Male,CE,UG,2,ritika.naidu1946@srminstitute.edu.in,9895168753,66.45,Smartedu_1946,UFJPN0946I
SRM.1947,Harika Iyer,Female,CE,UG,2,harika.iyer1947@srminstitute.edu.in,9820168581,63.31,Smartedu_1947,GBTPI0947P
SRM.1948,Vinay Patel,Female,CE,UG,2,vinay.patel1948@srminstitute.edu.in,9852181340,64.45,Smartedu_1948,GCQPP0948K
SRM.1949,Divya Das,Female,CE,UG,2,divya.das1949@srminstitute.edu.in,9874351229,84.63,Smartedu_1949,ADFPD0949I
SRM.1950,Sameer Jain,Female,CE,UG,2,sameer.jain1950@srminstitute.edu.in,9834987162,64.24,Smartedu_1950,FEUPJ0950I
SRM.1951,Arjun Shetty,Male,CE,UG,2,arjun.shetty1951@srminstitute.edu.in,9850877988,87.5,Smartedu_1951,NWCPS0951U
SRM.1952,Ritika Bhat,Male,CE,UG,2,ritika.bhat1952@srminstitute.edu.in,9858736431,69.17,Smartedu_1952,AJKPB0952F
SRM.1953,Aman Sharma,Male,CE,UG,2,aman.sharma1953@srminstitute.edu.in,9825720278,71.23,Smartedu_1953,CFMPS0953S
SRM.1954,Meghana Yadav,Female,CE,UG,2,meghana.yadav1954@srminstitute.edu.in,9897882894,68.99,Smartedu_1954,KSAPY0954H
SRM.1955,Ritika Singh,Male,CE,UG,2,ritika.singh1955@srminstitute.edu.in,9893989431,95.83,Smartedu_1955,QFWPS0955S
SRM.1956,Neha Yadav,Male,CE,UG,2,neha.yadav1956@srminstitute.edu.in,9837764477,87.48,Smartedu_1956,MGLPY0956K
SRM.1957,Aman Rao,Female,CE,UG,2,aman.rao1957@srminstitute.edu.in,9825903730,90.5,Smartedu_1957,AZRPR0957X
SRM.1958,Vinay Gupta,Female,CE,UG,2,vinay.gupta1958@srminstitute.edu.in,9876356322,90.8,Smartedu_1958,GVOPG0958P
SRM.1959,Harika Malhotra,Male,CE,UG,2,harika.malhotra1959@srminstitute.edu.in,9870010013,64.4,Smartedu_1959,LIAPM0959G
SRM.1960,Rahul Bhat,Female,CE,UG,2,rahul.bhat1960@srminstitute.edu.in,9875754344,63.68,Smartedu_1960,KHDPB0960P
SRM.1961,Sanjay Mishra,Female,CE,UG,3,sanjay.mishra1961@srminstitute.edu.in,9854402143,86.33,Smartedu_1961,AMWPM0961S
SRM.1962,Vikram Kumar,Female,CE,UG,3,vikram.kumar1962@srminstitute.edu.in,9842586920,92.81,Smartedu_1962,IATPK0962B
SRM.1963,Vinay Yadav,Male,CE,UG,3,vinay.yadav1963@srminstitute.edu.in,9830268899,80.98,Smartedu_1963,UHTPY0963O
SRM.1964,Yash Patel,Male,CE,UG,3,yash.patel1964@srminstitute.edu.in,9840195103,66.6,Smartedu_1964,OVXPP0964Z
SRM.1965,Kiran Nair,Male,CE,UG,3,kiran.nair1965@srminstitute.edu.in,9889751874,95.58,Smartedu_1965,VXOPN0965P
SRM.1966,Vinay Das,Female,CE,UG,3,vinay.das1966@srminstitute.edu.in,9892858620,79.25,Smartedu_1966,XNMPD0966T
SRM.1967,Kavya Naidu,Male,CE,UG,3,kavya.naidu1967@srminstitute.edu.in,9823746280,68.98,Smartedu_1967,TAKPN0967K
SRM.1968,Sanjay Mishra,Female,CE,UG,3,sanjay.mishra1968@srminstitute.edu.in,9827022835,83.76,Smartedu_1968,LDAPM0968M
SRM.1969,Kavya Chopra,Male,CE,UG,3,kavya.chopra1969@srminstitute.edu.in,9810283820,73.96,Smartedu_1969,SLWPC0969H
SRM.1970,Vinay Jain,Male,CE,UG,3,vinay.jain1970@srminstitute.edu.in,9832035978,77.89,Smartedu_1970,GXDPJ0970M
SRM.1971,Neha Das,Female,CE,UG,3,neha.das1971@srminstitute.edu.in,9852244157,81.11,Smartedu_1971,ZIZPD0971Z
SRM.1972,Meghana Patel,Male,CE,UG,3,meghana.patel1972@srminstitute.edu.in,9890823460,72.78,Smartedu_1972,KSYPP0972C
SRM.1973,Vikram Rao,Male,CE,UG,3,vikram.rao1973@srminstitute.edu.in,9863563789,88.56,Smartedu_1973,AIVPR0973U
SRM.1974,Harika Yadav,Female,CE,UG,3,harika.yadav1974@srminstitute.edu.in,9838758297,79.52,Smartedu_1974,NYNPY0974C
SRM.1975,Rahul Chopra,Male,CE,UG,3,rahul.chopra1975@srminstitute.edu.in,9886249573,60.1,Smartedu_1975,WVTPC0975Y
SRM.1976,Kavya Nair,Male,CE,UG,3,kavya.nair1976@srminstitute.edu.in,9852598668,80.5,Smartedu_1976,DBYPN0976V
SRM.1977,Vinay Naidu,Male,CE,UG,3,vinay.naidu1977@srminstitute.edu.in,9859204288,61.94,Smartedu_1977,QJWPN0977S
SRM.1978,Vikram Mishra,Female,CE,UG,3,vikram.mishra1978@srminstitute.edu.in,9880107228,69.53,Smartedu_1978,SPFPM0978I
SRM.1979,Harika Patel,Male,CE,UG,3,harika.patel1979@srminstitute.edu.in,9810873468,77.48,Smartedu_1979,VKTPP0979O
SRM.1980,Neha Naidu,Female,CE,UG,3,neha.naidu1980@srminstitute.edu.in,9873069126,97.81,Smartedu_1980,GNTPN0980E
SRM.1981,Sanjay Verma,Female,CE,UG,3,sanjay.verma1981@srminstitute.edu.in,9821697825,90.83,Smartedu_1981,UZKPV0981T
SRM.1982,Sneha Bhat,Male,CE,UG,3,sneha.bhat1982@srminstitute.edu.in,9838946757,87.7,Smartedu_1982,YPMPB0982B
SRM.1983,Harika Gupta,Male,CE,UG,3,harika.gupta1983@srminstitute.edu.in,9834033898,64.57,Smartedu_1983,NJUPG0983V
SRM.1984,Pooja Nair,Female,CE,UG,3,pooja.nair1984@srminstitute.edu.in,9843901002,95.19,Smartedu_1984,LJZPN0984N
SRM.1985,Yash Verma,Male,CE,UG,3,yash.verma1985@srminstitute.edu.in,9838423562,76.04,Smartedu_1985,FHEPV0985P
SRM.1986,Vinay Chopra,Male,CE,UG,3,vinay.chopra1986@srminstitute.edu.in,9878439482,85.39,Smartedu_1986,WSTPC0986D
SRM.1987,Nikhil Naidu,Female,CE,UG,3,nikhil.naidu1987@srminstitute.edu.in,9869966382,80.4,Smartedu_1987,PIIPN0987I
SRM.1988,Kavya Verma,Male,CE,UG,3,kavya.verma1988@srminstitute.edu.in,9815271113,99.69,Smartedu_1988,TQQPV0988G
SRM.1989,Vikram Reddy,Female,CE,UG,3,vikram.reddy1989@srminstitute.edu.in,9874393903,64.29,Smartedu_1989,MLYPR0989O
SRM.1990,Ravi Das,Female,CE,UG,3,ravi.das1990@srminstitute.edu.in,9830124350,65.36,Smartedu_1990,FGJPD0990G
SRM.1991,Neha Sharma,Female,CE,UG,3,neha.sharma1991@srminstitute.edu.in,9834490577,63.53,Smartedu_1991,PESPS0991Q
SRM.1992,Divya Mishra,Male,CE,UG,3,divya.mishra1992@srminstitute.edu.in,9876085874,93.12,Smartedu_1992,AHZPM0992Y
SRM.1993,Yash Chopra,Male,CE,UG,3,yash.chopra1993@srminstitute.edu.in,9895725940,81.17,Smartedu_1993,UBSPC0993E
SRM.1994,Sanjay Verma,Female,CE,UG,3,sanjay.verma1994@srminstitute.edu.in,9848391982,65.7,Smartedu_1994,HCNPV0994K
SRM.1995,Sanjay Kumar,Male,CE,UG,3,sanjay.kumar1995@srminstitute.edu.in,9885463447,83.86,Smartedu_1995,KPQPK0995H
SRM.1996,Rahul Gupta,Male,CE,UG,3,rahul.gupta1996@srminstitute.edu.in,9857301713,82.69,Smartedu_1996,ODLPG0996N
SRM.1997,Neha Rao,Male,CE,UG,3,neha.rao1997@srminstitute.edu.in,9891881870,67.6,Smartedu_1997,DDQPR0997H
SRM.1998,Aman Bose,Female,CE,UG,3,aman.bose1998@srminstitute.edu.in,9858880663,72.39,Smartedu_1998,OXFPB0998V
SRM.1999,Ravi Patel,Male,CE,UG,3,ravi.patel1999@srminstitute.edu.in,9815997621,89.37,Smartedu_1999,CTKPP0999Z
SRM.2000,Sameer Verma,Male,CE,UG,3,sameer.verma2000@srminstitute.edu.in,9869086116,87.7,Smartedu_2000,FDOPV1000T
SRM.2001,Kavya Reddy,Female,CE,UG,3,kavya.reddy2001@srminstitute.edu.in,9868319916,91.28,Smartedu_2001,NPMPR1001A
SRM.2002,Nikhil Jain,Male,CE,UG,3,nikhil.jain2002@srminstitute.edu.in,9896176796,78.23,Smartedu_2002,QKKPJ1002Z
SRM.2003,Meghana Chopra,Female,CE,UG,3,meghana.chopra2003@srminstitute.edu.in,9838574903,96.06,Smartedu_2003,XHTPC1003Y
SRM.2004,Arjun Reddy,Female,CE,UG,3,arjun.reddy2004@srminstitute.edu.in,9816211505,69.37,Smartedu_2004,GNGPR1004K
SRM.2005,Ritika Yadav,Male,CE,UG,3,ritika.yadav2005@srminstitute.edu.in,9847687257,69.63,Smartedu_2005,OOCPY1005K
SRM.2006,Meghana Yadav,Male,CE,UG,3,meghana.yadav2006@srminstitute.edu.in,9853324946,85.52,Smartedu_2006,ROLPY1006Z
SRM.2007,Meghana Jain,Male,CE,UG,3,meghana.jain2007@srminstitute.edu.in,9864600788,65.69,Smartedu_2007,NGPPJ1007R
SRM.2008,Kiran Bhat,Male,CE,UG,3,kiran.bhat2008@srminstitute.edu.in,9860721801,82.12,Smartedu_2008,XPTPB1008N
SRM.2009,Arjun Bose,Female,CE,UG,3,arjun.bose2009@srminstitute.edu.in,9893132540,80.57,Smartedu_2009,TDUPB1009Q
SRM.2010,Ritika Kumar,Female,CE,UG,3,ritika.kumar2010@srminstitute.edu.in,9865720675,73.67,Smartedu_2010,RZDPK1010D
SRM.2011,Arjun Jain,Male,CE,UG,3,arjun.jain2011@srminstitute.edu.in,9854280292,87.18,Smartedu_2011,DOOPJ1011X
SRM.2012,Harika Reddy,Male,CE,UG,3,harika.reddy2012@srminstitute.edu.in,9867271387,92.27,Smartedu_2012,UMIPR1012W
SRM.2013,Neha Malhotra,Female,CE,UG,3,neha.malhotra2013@srminstitute.edu.in,9844954500,90.84,Smartedu_2013,VOSPM1013Z
SRM.2014,Vinay Patel,Female,CE,UG,3,vinay.patel2014@srminstitute.edu.in,9842394133,69.65,Smartedu_2014,LEXPP1014K
SRM.2015,Nikhil Das,Female,CE,UG,3,nikhil.das2015@srminstitute.edu.in,9829951848,86.18,Smartedu_2015,UEUPD1015K
SRM.2016,Neha Yadav,Male,CE,UG,3,neha.yadav2016@srminstitute.edu.in,9857030775,97.13,Smartedu_2016,LPBPY1016X
SRM.2017,Vinay Naidu,Female,CE,UG,3,vinay.naidu2017@srminstitute.edu.in,9891553783,78.9,Smartedu_2017,DQGPN1017E
SRM.2018,Ritika Naidu,Female,CE,UG,3,ritika.naidu2018@srminstitute.edu.in,9825747202,73.69,Smartedu_2018,UMSPN1018L
SRM.2019,Arjun Iyer,Female,CE,UG,3,arjun.iyer2019@srminstitute.edu.in,9845136361,73.67,Smartedu_2019,ROBPI1019S
SRM.2020,Sanjay Yadav,Male,CE,UG,3,sanjay.yadav2020@srminstitute.edu.in,9812197242,72.67,Smartedu_2020,GFNPY1020D
SRM.2021,Pooja Shetty,Male,CE,UG,4,pooja.shetty2021@srminstitute.edu.in,9857427360,67.93,Smartedu_2021,TKPPS1021K
SRM.2022,Rahul Jain,Male,CE,UG,4,rahul.jain2022@srminstitute.edu.in,9872659601,67.69,Smartedu_2022,JZNPJ1022R
SRM.2023,Ananya Das,Female,CE,UG,4,ananya.das2023@srminstitute.edu.in,9841703858,66.78,Smartedu_2023,MDFPD1023B
SRM.2024,Neha Mishra,Female,CE,UG,4,neha.mishra2024@srminstitute.edu.in,9865469727,93.58,Smartedu_2024,MSKPM1024Q
SRM.2025,Kiran Kumar,Male,CE,UG,4,kiran.kumar2025@srminstitute.edu.in,9880449248,66.84,Smartedu_2025,UZHPK1025H
SRM.2026,Sneha Chopra,Male,CE,UG,4,sneha.chopra2026@srminstitute.edu.in,9816386610,99.99,Smartedu_2026,DUYPC1026T
SRM.2027,Aman Mishra,Male,CE,UG,4,aman.mishra2027@srminstitute.edu.in,9840975513,90.05,Smartedu_2027,YCAPM1027O
SRM.2028,Arjun Rao,Female,CE,UG,4,arjun.rao2028@srminstitute.edu.in,9886948485,67.41,Smartedu_2028,FVWPR1028L
SRM.2029,Pooja Verma,Female,CE,UG,4,pooja.verma2029@srminstitute.edu.in,9828975513,78.79,Smartedu_2029,UMUPV1029F
SRM.2030,Kavya Bhat,Female,CE,UG,4,kavya.bhat2030@srminstitute.edu.in,9867091953,89.34,Smartedu_2030,YRXPB1030D
SRM.2031,Neha Patel,Female,CE,UG,4,neha.patel2031@srminstitute.edu.in,9875738265,91.15,Smartedu_2031,DZZPP1031K
SRM.2032,Kavya Chopra,Female,CE,UG,4,kavya.chopra2032@srminstitute.edu.in,9811169194,79.61,Smartedu_2032,HRZPC1032C
SRM.2033,Aman Kumar,Female,CE,UG,4,aman.kumar2033@srminstitute.edu.in,9824935372,82.55,Smartedu_2033,PCJPK1033F
SRM.2034,Pooja Reddy,Male,CE,UG,4,pooja.reddy2034@srminstitute.edu.in,9830103256,66.82,Smartedu_2034,AGSPR1034T
SRM.2035,Kavya Verma,Male,CE,UG,4,kavya.verma2035@srminstitute.edu.in,9868932603,78.28,Smartedu_2035,MSSPV1035L
SRM.2036,Ananya Mishra,Male,CE,UG,4,ananya.mishra2036@srminstitute.edu.in,9832303279,79.96,Smartedu_2036,LOMPM1036U
