StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD
KLU00418,Vikram Nair,Male,MBA,PG,1,vikram.nair7158@klu.edu.in,9895688941,98.82,WLYPN0418E
KLU00419,Neha Verma,Female,MBA,PG,1,neha.verma7159@klu.edu.in,9868094991,83.21,QZCPV0419R
KLU00420,Divya Bose,Male,MBA,PG,1,divya.bose7160@klu.edu.in,9890922298,82.7,NXQPB0420K
KLU00421,Ritika Shetty,Female,MBA,PG,2,ritika.shetty7201@klu.edu.in,9878998220,97.67,BKKPS0421H
KLU00422,Divya Verma,Female,MBA,PG,2,divya.verma7202@klu.edu.in,9884010341,64.02,OZXPV0422B
KLU00423,Kiran Bhat,Male,MBA,PG,2,kiran.bhat7203@klu.edu.in,9820461093,83.06,TJTPB0423H
KLU00424,Divya Nair,Male,MBA,PG,2,divya.nair7204@klu.edu.in,9850206944,62.8,PENPN0424Y
KLU00425,Kiran Jain,Female,MBA,PG,2,kiran.jain7205@klu.edu.in,9810905964,66.57,ZPPPJ0425A
KLU00426,Nikhil Bhat,Male,MBA,PG,2,nikhil.bhat7206@klu.edu.in,9853221681,87.41,IBYPB0426C
KLU00427,Kiran Shetty,Male,MBA,PG,2,kiran.shetty7207@klu.edu.in,9888287368,60.55,YWZPS0427I
KLU00428,Neha Naidu,Female,MBA,PG,2,neha.naidu7208@klu.edu.in,9867586309,64.36,WKNPN0428B
KLU00429,Divya Reddy,Female,MBA,PG,2,divya.reddy7209@klu.edu.in,9824816352,90.67,STKPR0429O
KLU00430,Neha Jain,Male,MBA,PG,2,neha.jain7210@klu.edu.in,9860907734,78.71,KIAPJ0430U
KLU00431,Pooja Nair,Female,MBA,PG,2,pooja.nair7211@klu.edu.in,9833478362,84.08,VOZPN0431Q
KLU00432,Yash Nair,Male,MBA,PG,2,yash.nair7212@klu.edu.in,9873970664,66.38,BJLPN0432D
KLU00433,Neha Rao,Female,MBA,PG,2,neha.rao7213@klu.edu.in,9868480159,86.28,SAHPR0433G
KLU00434,Ritika Patel,Male,MBA,PG,2,ritika.patel7214@klu.edu.in,9872651602,85.56,CJIPP0434T
KLU00435,Harika Das,Female,MBA,PG,2,harika.das7215@klu.edu.in,9845470382,79.78,JWDPD0435N
KLU00436,Ravi Singh,Male,MBA,PG,2,ravi.singh7216@klu.edu.in,9854732394,61.65,BHDPS0436W
KLU00437,Kiran Shetty,Male,MBA,PG,2,kiran.shetty7217@klu.edu.in,9877527065,62.76,KKQPS0437M
KLU00438,Aman Sharma,Female,MBA,PG,2,aman.sharma7218@klu.edu.in,9871038008,72.9,OOOPS0438G
KLU00439,Rahul Yadav,Female,MBA,PG,2,rahul.yadav7219@klu.edu.in,9874168921,84.48,RZTPY0439H
KLU00440,Ravi Gupta,Male,MBA,PG,2,ravi.gupta7220@klu.edu.in,9823032682,81.36,IMUPG0440F
KLU00441,Yash Singh,Male,MBA,PG,2,yash.singh7221@klu.edu.in,9820590670,64.2,RKZPS0441Y
KLU00442,Pooja Iyer,Female,MBA,PG,2,pooja.iyer7222@klu.edu.in,9876655795,81.93,WYHPI0442H
KLU00443,Nikhil Jain,Female,MBA,PG,2,nikhil.jain7223@klu.edu.in,9888279753,66.45,HNLPJ0443K
KLU00444,Arjun Mishra,Male,MBA,PG,2,arjun.mishra7224@klu.edu.in,9896458117,74.14,AOMPM0444C
KLU00445,Aman Iyer,Male,MBA,PG,2,aman.iyer7225@klu.edu.in,9865027700,93.22,TYDPI0445A
KLU00446,Sanjay Singh,Male,MBA,PG,2,sanjay.singh7226@klu.edu.in,9870736179,69.35,VQYPS0446A
KLU00447,Rahul Gupta,Male,MBA,PG,2,rahul.gupta7227@klu.edu.in,9873652276,69.64,CTYPG0447O
KLU00448,Arjun Bose,Male,MBA,PG,2,arjun.bose7228@klu.edu.in,9857421797,84.14,OAOPB0448E
KLU00449,Ananya Iyer,Female,MBA,PG,2,ananya.iyer7229@klu.edu.in,9864051143,69.46,WPAPI0449D
KLU00450,Sneha Reddy,Female,MBA,PG,2,sneha.reddy7230@klu.edu.in,9876625580,74.95,FIAPR0450E
KLU00451,Sameer Rao,Female,MBA,PG,2,sameer.rao7231@klu.edu.in,9836129778,75.75,AIOPR0451O
KLU00452,Kiran Yadav,Male,MBA,PG,2,kiran.yadav7232@klu.edu.in,9835116903,94.95,NPZPY0452J
KLU00453,Ananya Bose,Male,MBA,PG,2,ananya.bose7233@klu.edu.in,9866954009,81.79,IJWPB0453R
KLU00454,Divya Verma,Female,MBA,PG,2,divya.verma7234@klu.edu.in,9881116589,92.82,TQNPV0454I
KLU00455,Neha Yadav,Male,MBA,PG,2,neha.yadav7235@klu.edu.in,9847958089,67.72,EMLPY0455O
KLU00456,Yash Rao,Male,MBA,PG,2,yash.rao7236@klu.edu.in,9888804038,81.24,XPNPR0456G
KLU00457,Aman Das,Male,MBA,PG,2,aman.das7237@klu.edu.in,9868102222,81.68,BNJPD0457D
KLU00458,Meghana Jain,Female,MBA,PG,2,meghana.jain7238@klu.edu.in,9842046843,90.47,CRGPJ0458F
KLU00459,Pooja Nair,Male,MBA,PG,2,pooja.nair7239@klu.edu.in,9821393943,84.45,RWCPN0459I
KLU00460,Meghana Mishra,Male,MBA,PG,2,meghana.mishra7240@klu.edu.in,9818446965,77.23,GTPPM0460F
KLU00461,Meghana Iyer,Male,MBA,PG,2,meghana.iyer7241@klu.edu.in,9866010577,81.52,FOBPI0461V
KLU00462,Arjun Jain,Female,MBA,PG,2,arjun.jain7242@klu.edu.in,9881981514,64.08,HEDPJ0462H
KLU00463,Harika Malhotra,Female,MBA,PG,2,harika.malhotra7243@klu.edu.in,9823956034,84.24,XLYPM0463I
KLU00464,Pooja Naidu,Female,MBA,PG,2,pooja.naidu7244@klu.edu.in,9816294855,91.05,RXAPN0464I
KLU00465,Vikram Iyer,Male,MBA,PG,2,vikram.iyer7245@klu.edu.in,9882738507,88.05,RZHPI0465L
KLU00466,Neha Yadav,Male,MBA,PG,2,neha.yadav7246@klu.edu.in,9891464934,63.4,BYWPY0466F
KLU00467,Kiran Reddy,Male,MBA,PG,2,kiran.reddy7247@klu.edu.in,9842673553,62.16,YMVPR0467G
KLU00468,Nikhil Malhotra,Male,MBA,PG,2,nikhil.malhotra7248@klu.edu.in,9814516227,62.29,GHLPM0468Y
KLU00469,Nikhil Malhotra,Female,MBA,PG,2,nikhil.malhotra7249@klu.edu.in,9813529346,88.66,ONMPM0469X
KLU00470,Arjun Kumar,Male,MBA,PG,2,arjun.kumar7250@klu.edu.in,9891165799,99.08,BLEPK0470G
KLU00471,Ravi Bhat,Female,MBA,PG,2,ravi.bhat7251@klu.edu.in,9889895866,62.37,IDJPB0471Q
KLU00472,Kavya Shetty,Female,MBA,PG,2,kavya.shetty7252@klu.edu.in,9872961840,84.02,XXQPS0472G
KLU00473,Divya Kumar,Female,MBA,PG,2,divya.kumar7253@klu.edu.in,9824145200,75.78,CDQPK0473F
KLU00474,Aman Jain,Female,MBA,PG,2,aman.jain7254@klu.edu.in,9849802242,90.93,WAYPJ0474F
KLU00475,Meghana Reddy,Male,MBA,PG,2,meghana.reddy7255@klu.edu.in,9827670042,70.94,GGZPR0475Z
KLU00476,Rahul Iyer,Male,MBA,PG,2,rahul.iyer7256@klu.edu.in,9881109760,86.47,WFYPI0476I
KLU00477,Aman Bose,Male,MBA,PG,2,aman.bose7257@klu.edu.in,9818258815,63.12,MUYPB0477C
KLU00478,Meghana Reddy,Male,MBA,PG,2,meghana.reddy7258@klu.edu.in,9889786581,72.97,WYJPR0478S
KLU00479,Neha Verma,Male,MBA,PG,2,neha.verma7259@klu.edu.in,9870705367,92.32,SGTPV0479I
KLU00480,Vinay Chopra,Male,MBA,PG,2,vinay.chopra7260@klu.edu.in,9876286105,83.1,USUPC0480C
KLU00481,Yash Naidu,Female,MCA,PG,1,yash.naidu8101@klu.edu.in,9875104543,73.73,QBLPN0481S
KLU00482,Sameer Patel,Female,MCA,PG,1,sameer.patel8102@klu.edu.in,9829276676,64.21,DFYPP0482A
KLU00483,Pooja Iyer,Female,MCA,PG,1,pooja.iyer8103@klu.edu.in,9889361832,79.26,KJUPI0483M
KLU00484,Harika Mishra,Male,MCA,PG,1,harika.mishra8104@klu.edu.in,9899674667,88.69,MNTPM0484G
KLU00485,Pooja Naidu,Male,MCA,PG,1,pooja.naidu8105@klu.edu.in,9873727536,78.97,VABPN0485A
KLU00486,Pooja Reddy,Male,MCA,PG,1,pooja.reddy8106@klu.edu.in,9846774578,98.81,VKHPR0486J
KLU00487,Divya Yadav,Male,MCA,PG,1,divya.yadav8107@klu.edu.in,9812586354,61.38,RVOPY0487E
KLU00488,Yash Verma,Female,MCA,PG,1,yash.verma8108@klu.edu.in,9897456490,78.3,QUVPV0488F
KLU00489,Vikram Bose,Female,MCA,PG,1,vikram.bose8109@klu.edu.in,9838146438,82.92,BPSPB0489T
KLU00490,Sanjay Reddy,Female,MCA,PG,1,sanjay.reddy8110@klu.edu.in,9879729753,76.5,JKFPR0490B
KLU00491,Aman Das,Male,MCA,PG,1,aman.das8111@klu.edu.in,9882740789,63.28,UUHPD0491H
KLU00492,Vikram Iyer,Female,MCA,PG,1,vikram.iyer8112@klu.edu.in,9893270969,60.92,QPJPI0492A
KLU00493,Kavya Chopra,Female,MCA,PG,1,kavya.chopra8113@klu.edu.in,9876137611,96.44,OAWPC0493L
KLU00494,Meghana Rao,Female,MCA,PG,1,meghana.rao8114@klu.edu.in,9849351133,96.44,XJAPR0494E
KLU00495,Rahul Das,Female,MCA,PG,1,rahul.das8115@klu.edu.in,9877153301,67.05,MDPPD0495L
KLU00496,Ritika Mishra,Female,MCA,PG,1,ritika.mishra8116@klu.edu.in,9887746797,80.71,KQYPM0496N
KLU00497,Meghana Jain,Female,MCA,PG,1,meghana.jain8117@klu.edu.in,9880099893,94.77,YWYPJ0497B
KLU00498,Divya Kumar,Female,MCA,PG,1,divya.kumar8118@klu.edu.in,9814123715,98.19,JMLPK0498B
KLU00499,Sameer Reddy,Male,MCA,PG,1,sameer.reddy8119@klu.edu.in,9886650539,71.09,QTGPR0499F
KLU00500,Meghana Mishra,Male,MCA,PG,1,meghana.mishra8120@klu.edu.in,9824652006,72.96,GCEPM0500H
KLU00501,Sanjay Patel,Male,MCA,PG,1,sanjay.patel8121@klu.edu.in,9871962199,63.85,GDZPP0501V
KLU00502,Divya Bose,Male,MCA,PG,1,divya.bose8122@klu.edu.in,9895173315,63.85,OWIPB0502K
KLU00503,Pooja Shetty,Male,MCA,PG,1,pooja.shetty8123@klu.edu.in,9856213922,96.46,MAPPS0503T
KLU00504,Harika Bose,Female,MCA,PG,1,harika.bose8124@klu.edu.in,9831821976,66.56,ZTTPB0504A
KLU00505,Yash Naidu,Male,MCA,PG,1,yash.naidu8125@klu.edu.in,9828162624,70.22,GZMPN0505X
KLU00506,Pooja Das,Female,MCA,PG,1,pooja.das8126@klu.edu.in,9819457720,71.91,PBIPD0506O
KLU00507,Arjun Patel,Female,MCA,PG,1,arjun.patel8127@klu.edu.in,9815926139,70.42,RNXPP0507S
KLU00508,Kiran Das,Female,MCA,PG,1,kiran.das8128@klu.edu.in,9899117089,98.98,QPVPD0508W
KLU00509,Ananya Mishra,Female,MCA,PG,1,ananya.mishra8129@klu.edu.in,9834950589,87.22,OXEPM0509F
KLU00510,Kiran Iyer,Male,MCA,PG,1,kiran.iyer8130@klu.edu.in,9833724025,87.82,QLSPI0510R
KLU00511,Yash Shetty,Female,MCA,PG,1,yash.shetty8131@klu.edu.in,9855729486,79.84,GGQPS0511N
KLU00512,Pooja Mishra,Female,MCA,PG,1,pooja.mishra8132@klu.edu.in,9839701237,71.3,QBYPM0512Q
KLU00513,Harika Gupta,Female,MCA,PG,1,harika.gupta8133@klu.edu.in,9852305364,96.45,SZVPG0513O
KLU00514,Divya Sharma,Male,MCA,PG,1,divya.sharma8134@klu.edu.in,9864145172,62.88,GNCPS0514A
KLU00515,Kavya Das,Female,MCA,PG,1,kavya.das8135@klu.edu.in,9882589165,73.67,CFDPD0515L
KLU00516,Sneha Singh,Female,MCA,PG,1,sneha.singh8136@klu.edu.in,9871640192,95.61,ILXPS0516U
KLU00517,Yash Kumar,Male,MCA,PG,1,yash.kumar8137@klu.edu.in,9839410449,83.03,SQFPK0517K
KLU00518,Sameer Singh,Female,MCA,PG,1,sameer.singh8138@klu.edu.in,9882646364,67.2,DOAPS0518Z
KLU00519,Aman Malhotra,Female,MCA,PG,1,aman.malhotra8139@klu.edu.in,9833289556,61.23,DRRPM0519W
KLU00520,Nikhil Bose,Male,MCA,PG,1,nikhil.bose8140@klu.edu.in,9830100017,81.75,EXJPB0520A
KLU00521,Meghana Bose,Male,MCA,PG,1,meghana.bose8141@klu.edu.in,9883238138,72.32,TAPPB0521Y
KLU00522,Rahul Naidu,Female,MCA,PG,1,rahul.naidu8142@klu.edu.in,9883912844,70.1,SWAPN0522D
KLU00523,Yash Yadav,Male,MCA,PG,1,yash.yadav8143@klu.edu.in,9833717194,89.15,DKYPY0523O
KLU00524,Sneha Nair,Male,MCA,PG,1,sneha.nair8144@klu.edu.in,9812633940,61.4,HTZPN0524L
KLU00525,Aman Reddy,Female,MCA,PG,1,aman.reddy8145@klu.edu.in,9895785373,70.03,UXHPR0525X
KLU00526,Neha Malhotra,Male,MCA,PG,1,neha.malhotra8146@klu.edu.in,9827160520,97.7,IKGPM0526U
KLU00527,Kiran Mishra,Female,MCA,PG,1,kiran.mishra8147@klu.edu.in,9838810446,86.66,WKLPM0527W
KLU00528,Yash Verma,Female,MCA,PG,1,yash.verma8148@klu.edu.in,9875093945,66.44,VAUPV0528L
KLU00529,Sanjay Bose,Female,MCA,PG,1,sanjay.bose8149@klu.edu.in,9815296071,95.49,UFPPB0529N
KLU00530,Nikhil Das,Male,MCA,PG,1,nikhil.das8150@klu.edu.in,9875790267,70.34,LRJPD0530Y
KLU00531,Arjun Malhotra,Male,MCA,PG,1,arjun.malhotra8151@klu.edu.in,9810168214,63.72,BFQPM0531G
KLU00532,Ritika Bose,Male,MCA,PG,1,ritika.bose8152@klu.edu.in,9894660957,98.67,CYSPB0532I
KLU00533,Vinay Kumar,Female,MCA,PG,1,vinay.kumar8153@klu.edu.in,9832151846,60.12,WCIPK0533J
KLU00534,Sameer Yadav,Male,MCA,PG,1,sameer.yadav8154@klu.edu.in,9873788211,84.11,AVZPY0534V
KLU00535,Kavya Verma,Female,MCA,PG,1,kavya.verma8155@klu.edu.in,9823951908,72.04,CMXPV0535L
KLU00536,Vinay Nair,Female,MCA,PG,1,vinay.nair8156@klu.edu.in,9866070343,69.56,ZBNPN0536W
KLU00537,Ritika Chopra,Female,MCA,PG,1,ritika.chopra8157@klu.edu.in,9851379280,78.63,KCBPC0537J
KLU00538,Sneha Das,Male,MCA,PG,1,sneha.das8158@klu.edu.in,9813212237,65.5,HDNPD0538F
KLU00539,Ananya Shetty,Male,MCA,PG,1,ananya.shetty8159@klu.edu.in,9818243375,73.48,SEJPS0539D
KLU00540,Harika Patel,Female,MCA,PG,1,harika.patel8160@klu.edu.in,9876963205,83.39,FTDPP0540T
KLU00541,Kavya Mishra,Female,MCA,PG,2,kavya.mishra8201@klu.edu.in,9891150858,61.46,FEUPM0541M
KLU00542,Kavya Mishra,Female,MCA,PG,2,kavya.mishra8202@klu.edu.in,9832256528,92.06,FBYPM0542S
KLU00543,Kavya Rao,Male,MCA,PG,2,kavya.rao8203@klu.edu.in,9815973936,88.4,CFDPR0543Y
KLU00544,Yash Chopra,Male,MCA,PG,2,yash.chopra8204@klu.edu.in,9867437461,88.45,RRUPC0544L
KLU00545,Ritika Das,Female,MCA,PG,2,ritika.das8205@klu.edu.in,9877758870,68.96,KQYPD0545H
KLU00546,Kavya Yadav,Male,MCA,PG,2,kavya.yadav8206@klu.edu.in,9833803202,89.46,TISPY0546K
KLU00547,Ravi Verma,Female,MCA,PG,2,ravi.verma8207@klu.edu.in,9884679278,92.1,SDUPV0547Y
KLU00548,Pooja Patel,Male,MCA,PG,2,pooja.patel8208@klu.edu.in,9865309025,79.74,CHWPP0548K
KLU00549,Sameer Singh,Female,MCA,PG,2,sameer.singh8209@klu.edu.in,9877632590,81.46,ALEPS0549Q
KLU00550,Ananya Jain,Female,MCA,PG,2,ananya.jain8210@klu.edu.in,9819818355,64.68,LZJPJ0550B
KLU00551,Rahul Iyer,Male,MCA,PG,2,rahul.iyer8211@klu.edu.in,9834397710,86.56,XSEPI0551C
KLU00552,Ravi Naidu,Female,MCA,PG,2,ravi.naidu8212@klu.edu.in,9815946333,76.62,ZIXPN0552P
KLU00553,Pooja Yadav,Male,MCA,PG,2,pooja.yadav8213@klu.edu.in,9841356004,71.02,QHJPY0553C
KLU00554,Arjun Gupta,Female,MCA,PG,2,arjun.gupta8214@klu.edu.in,9855112726,87.37,VQWPG0554P
KLU00555,Arjun Mishra,Male,MCA,PG,2,arjun.mishra8215@klu.edu.in,9830666395,83.37,VECPM0555Y
KLU00556,Sanjay Verma,Male,MCA,PG,2,sanjay.verma8216@klu.edu.in,9834563642,85.48,ZMWPV0556T
KLU00557,Divya Gupta,Female,MCA,PG,2,divya.gupta8217@klu.edu.in,9812989708,75.1,ZBDPG0557R
KLU00558,Neha Chopra,Female,MCA,PG,2,neha.chopra8218@klu.edu.in,9878641354,93.79,WROPC0558A
KLU00559,Neha Mishra,Male,MCA,PG,2,neha.mishra8219@klu.edu.in,9877203979,64.36,ASWPM0559P
KLU00560,Ravi Yadav,Female,MCA,PG,2,ravi.yadav8220@klu.edu.in,9843390431,72.09,GHKPY0560P
KLU00561,Vikram Naidu,Male,MCA,PG,2,vikram.naidu8221@klu.edu.in,9816067903,84.89,UBEPN0561Q
KLU00562,Pooja Singh,Female,MCA,PG,2,pooja.singh8222@klu.edu.in,9860731323,74.37,XGIPS0562E
KLU00563,Kavya Mishra,Female,MCA,PG,2,kavya.mishra8223@klu.edu.in,9867158088,61.67,FSEPM0563I
KLU00564,Kavya Malhotra,Male,MCA,PG,2,kavya.malhotra8224@klu.edu.in,9875552080,90.85,YZLPM0564F
KLU00565,Rahul Mishra,Male,MCA,PG,2,rahul.mishra8225@klu.edu.in,9810599410,82.23,YMFPM0565J
KLU00566,Nikhil Sharma,Female,MCA,PG,2,nikhil.sharma8226@klu.edu.in,9854326539,72.36,SSSPS0566O
KLU00567,Yash Bose,Male,MCA,PG,2,yash.bose8227@klu.edu.in,9853894089,66.95,MRLPB0567Q
KLU00568,Kavya Gupta,Female,MCA,PG,2,kavya.gupta8228@klu.edu.in,9833711721,84.78,SGHPG0568O
KLU00569,Harika Nair,Male,MCA,PG,2,harika.nair8229@klu.edu.in,9855256808,85.67,FXUPN0569I
KLU00570,Kiran Jain,Female,MCA,PG,2,kiran.jain8230@klu.edu.in,9884456707,83.33,LWZPJ0570F
KLU00571,Meghana Bose,Female,MCA,PG,2,meghana.bose8231@klu.edu.in,9864450131,80.54,CRAPB0571W
KLU00572,Pooja Kumar,Female,MCA,PG,2,pooja.kumar8232@klu.edu.in,9889604559,82.94,STPPK0572F
KLU00573,Arjun Malhotra,Male,MCA,PG,2,arjun.malhotra8233@klu.edu.in,9884730599,83.94,NIVPM0573X
KLU00574,Pooja Verma,Male,MCA,PG,2,pooja.verma8234@klu.edu.in,9838054111,98.65,ZQLPV0574Q
KLU00575,Vikram Singh,Male,MCA,PG,2,vikram.singh8235@klu.edu.in,9831640208,76.42,DXXPS0575G
KLU00576,Yash Bhat,Male,MCA,PG,2,yash.bhat8236@klu.edu.in,9876532590,72.63,CFWPB0576W
KLU00577,Ritika Mishra,Female,MCA,PG,2,ritika.mishra8237@klu.edu.in,9817075546,75.98,CENPM0577G
KLU00578,Ananya Verma,Male,MCA,PG,2,ananya.verma8238@klu.edu.in,9879802852,76.17,CKCPV0578N
KLU00579,Vikram Bhat,Male,MCA,PG,2,vikram.bhat8239@klu.edu.in,9897533872,94.66,KONPB0579L
KLU00580,Meghana Malhotra,Male,MCA,PG,2,meghana.malhotra8240@klu.edu.in,9887160434,92.95,HTRPM0580U
KLU00581,Ravi Jain,Female,MCA,PG,2,ravi.jain8241@klu.edu.in,9829113909,83.48,PIAPJ0581F
KLU00582,Yash Naidu,Male,MCA,PG,2,yash.naidu8242@klu.edu.in,9834741654,93.85,CMPPN0582X
KLU00583,Vikram Iyer,Male,MCA,PG,2,vikram.iyer8243@klu.edu.in,9896801191,89.85,ZDBPI0583G
KLU00584,Kiran Singh,Male,MCA,PG,2,kiran.singh8244@klu.edu.in,9854299212,62.14,XWQPS0584G
KLU00585,Ananya Iyer,Male,MCA,PG,2,ananya.iyer8245@klu.edu.in,9826293259,99.16,ZWAPI0585L
KLU00586,Ananya Yadav,Female,MCA,PG,2,ananya.yadav8246@klu.edu.in,9873103436,79.79,QFVPY0586J
KLU00587,Rahul Malhotra,Male,MCA,PG,2,rahul.malhotra8247@klu.edu.in,9819208775,98.21,JLJPM0587Y
KLU00588,Ritika Chopra,Male,MCA,PG,2,ritika.chopra8248@klu.edu.in,9861266388,88.24,LSOPC0588L
KLU00589,Vinay Shetty,Male,MCA,PG,2,vinay.shetty8249@klu.edu.in,9842891176,99.47,RIWPS0589I
KLU00590,Divya Chopra,Female,MCA,PG,2,divya.chopra8250@klu.edu.in,9856518778,90.62,RYFPC0590K
KLU00591,Aman Kumar,Male,MCA,PG,2,aman.kumar8251@klu.edu.in,9819602057,87.98,KNCPK0591R
KLU00592,Ananya Mishra,Female,MCA,PG,2,ananya.mishra8252@klu.edu.in,9852558728,67.99,RIKPM0592Y
KLU00593,Yash Shetty,Male,MCA,PG,2,yash.shetty8253@klu.edu.in,9846788292,86.11,ZSOPS0593R
KLU00594,Kavya Gupta,Male,MCA,PG,2,kavya.gupta8254@klu.edu.in,9877588932,88.16,BMQPG0594V
KLU00595,Aman Nair,Female,MCA,PG,2,aman.nair8255@klu.edu.in,9840683942,90.37,JEBPN0595G
KLU00596,Sanjay Shetty,Male,MCA,PG,2,sanjay.shetty8256@klu.edu.in,9838392485,74.17,PXWPS0596U
KLU00597,Kavya Verma,Male,MCA,PG,2,kavya.verma8257@klu.edu.in,9843517587,82.7,KBEPV0597R
KLU00598,Aman Rao,Female,MCA,PG,2,aman.rao8258@klu.edu.in,9859148373,71.05,XFRPR0598Y
KLU00599,Ananya Malhotra,Male,MCA,PG,2,ananya.malhotra8259@klu.edu.in,9899649075,73.5,LHYPM0599T
KLU00600,Sameer Rao,Female,MCA,PG,2,sameer.rao8260@klu.edu.in,9863871687,98.87,SBMPR0600Z
KLU00601,Sneha Yadav,Male,BBA,UG,1,sneha.yadav4101@klu.edu.in,9882234394,79.81,DHKPY0601G
KLU00602,Nikhil Sharma,Female,BBA,UG,1,nikhil.sharma4102@klu.edu.in,9865067673,99.87,ADBPS0602L
KLU00603,Aman Reddy,Male,BBA,UG,1,aman.reddy4103@klu.edu.in,9841668001,87.89,YGCPR0603H
KLU00604,Arjun Das,Female,BBA,UG,1,arjun.das4104@klu.edu.in,9895493753,92.45,LHQPD0604W
KLU00605,Nikhil Gupta,Male,BBA,UG,1,nikhil.gupta4105@klu.edu.in,9811984002,87.89,WBZPG0605E
KLU00606,Ritika Reddy,Male,BBA,UG,1,ritika.reddy4106@klu.edu.in,9887763501,95.85,YZEPR0606N
KLU00607,Divya Malhotra,Male,BBA,UG,1,divya.malhotra4107@klu.edu.in,9852161227,68.45,ESOPM0607U
KLU00608,Neha Gupta,Male,BBA,UG,1,neha.gupta4108@klu.edu.in,9891371452,79.68,LQVPG0608U
KLU00609,Divya Jain,Male,BBA,UG,1,divya.jain4109@klu.edu.in,9818486424,68.35,BMEPJ0609G
KLU00610,Nikhil Das,Female,BBA,UG,1,nikhil.das4110@klu.edu.in,9865182279,96.8,QDEPD0610X
KLU00611,Harika Singh,Female,BBA,UG,1,harika.singh4111@klu.edu.in,9826412946,67.52,EXYPS0611K
KLU00612,Neha Iyer,Female,BBA,UG,1,neha.iyer4112@klu.edu.in,9824020410,61.99,CNYPI0612E
KLU00613,Meghana Rao,Male,BBA,UG,1,meghana.rao4113@klu.edu.in,9855968968,99.57,JGPPR0613G
KLU00614,Divya Kumar,Female,BBA,UG,1,divya.kumar4114@klu.edu.in,9825230014,82.54,EWMPK0614H
KLU00615,Pooja Patel,Female,BBA,UG,1,pooja.patel4115@klu.edu.in,9865575390,67.44,QAVPP0615G
KLU00616,Kiran Yadav,Male,BBA,UG,1,kiran.yadav4116@klu.edu.in,9864408650,67.05,RUFPY0616M
KLU00617,Nikhil Sharma,Male,BBA,UG,1,nikhil.sharma4117@klu.edu.in,9860918673,70.04,ABHPS0617M
KLU00618,Ananya Kumar,Female,BBA,UG,1,ananya.kumar4118@klu.edu.in,9848060941,68.45,HRKPK0618V
KLU00619,Sameer Nair,Male,BBA,UG,1,sameer.nair4119@klu.edu.in,9842361539,61.67,KUPPN0619M
KLU00620,Aman Iyer,Female,BBA,UG,1,aman.iyer4120@klu.edu.in,9842459873,97.82,ECVPI0620R
KLU00621,Vikram Malhotra,Male,BBA,UG,1,vikram.malhotra4121@klu.edu.in,9886785366,98.38,MJWPM0621G
KLU00622,Pooja Sharma,Female,BBA,UG,1,pooja.sharma4122@klu.edu.in,9843040876,99.18,FVWPS0622F
KLU00623,Harika Yadav,Female,BBA,UG,1,harika.yadav4123@klu.edu.in,9871525486,98.17,OFGPY0623I
KLU00624,Rahul Bose,Male,BBA,UG,1,rahul.bose4124@klu.edu.in,9888056619,60.23,BSLPB0624Z
KLU00625,Ananya Singh,Male,BBA,UG,1,ananya.singh4125@klu.edu.in,9838877148,91.89,KCMPS0625Z
KLU00626,Arjun Nair,Male,BBA,UG,1,arjun.nair4126@klu.edu.in,9835066137,70.59,WTRPN0626W
KLU00627,Divya Nair,Male,BBA,UG,1,divya.nair4127@klu.edu.in,9857054827,65.41,RBLPN0627W
KLU00628,Kiran Verma,Male,BBA,UG,1,kiran.verma4128@klu.edu.in,9890769226,60.1,QJYPV0628Z
KLU00629,Vikram Yadav,Male,BBA,UG,1,vikram.yadav4129@klu.edu.in,9840490343,81.53,POKPY0629K
KLU00630,Yash Yadav,Female,BBA,UG,1,yash.yadav4130@klu.edu.in,9812703780,86.11,TDMPY0630O
KLU00631,Arjun Jain,Male,BBA,UG,1,arjun.jain4131@klu.edu.in,9843538394,63.88,PECPJ0631R
KLU00632,Pooja Mishra,Female,BBA,UG,1,pooja.mishra4132@klu.edu.in,9883465596,67.66,HBYPM0632N
KLU00633,Vinay Verma,Male,BBA,UG,1,vinay.verma4133@klu.edu.in,9821200777,89.04,KEBPV0633L
KLU00634,Ananya Bose,Male,BBA,UG,1,ananya.bose4134@klu.edu.in,9842814011,80.75,ULVPB0634M
KLU00635,Harika Sharma,Female,BBA,UG,1,harika.sharma4135@klu.edu.in,9823969807,83.43,CECPS0635Z
KLU00636,Sameer Gupta,Male,BBA,UG,1,sameer.gupta4136@klu.edu.in,9862690512,65.17,HWDPG0636H
KLU00637,Aman Jain,Male,BBA,UG,1,aman.jain4137@klu.edu.in,9857275943,89.33,KICPJ0637W
KLU00638,Sameer Gupta,Female,BBA,UG,1,sameer.gupta4138@klu.edu.in,9833178001,75.63,DBHPG0638B
KLU00639,Harika Reddy,Male,BBA,UG,1,harika.reddy4139@klu.edu.in,9817311796,75.07,QBPPR0639O
KLU00640,Ravi Malhotra,Female,BBA,UG,1,ravi.malhotra4140@klu.edu.in,9849554191,87.29,QKQPM0640M
KLU00641,Pooja Reddy,Female,BBA,UG,1,pooja.reddy4141@klu.edu.in,9899925759,62.88,ZTUPR0641M
KLU00642,Sanjay Shetty,Male,BBA,UG,1,sanjay.shetty4142@klu.edu.in,9872851083,90.77,PNYPS0642K
